DATE,TIME,NAME,AREA,FEE,DOSE 1,VACCINE
22-07-2021,13:55:38,Porur SRMC,Valasaravakkam,Paid,93,COVAXIN
22-07-2021,13:55:38,Porur SRMC,Valasaravakkam,Paid,215,COVAXIN
22-07-2021,13:55:38,Porur SRMC,Valasaravakkam,Paid,216,COVAXIN
22-07-2021,13:55:38,B M Hospitals,Alandur,Paid,117,COVAXIN
22-07-2021,13:55:38,B M Hospitals,Alandur,Paid,108,COVAXIN
22-07-2021,13:55:38,B M Hospitals,Alandur,Paid,194,COVAXIN
22-07-2021,13:55:38,B M Hospitals,Alandur,Paid,196,COVAXIN
22-07-2021,13:55:38,Apollo Clinic VELACHEY,Adyar,Paid,20,COVAXIN
22-07-2021,13:55:38,Apollo Clinic VELACHEY,Adyar,Paid,25,COVAXIN
22-07-2021,13:55:38,Apollo Fertility,Anna Nagar,Paid,78,COVAXIN
22-07-2021,13:55:38,THE MADRAS MEDICAL MISSION,Ambattur,Paid,3,COVAXIN
22-07-2021,13:55:38,THE MADRAS MEDICAL MISSION,Ambattur,Paid,3,COVAXIN
22-07-2021,13:55:38,THE MADRAS MEDICAL MISSION,Ambattur,Paid,6,COVAXIN
22-07-2021,13:55:38,Apollo Speciality Hosp,Teynampet,Paid,9,COVAXIN
22-07-2021,13:55:38,Dr Mehtas Hospitals,Anna Nagar,Paid,30,COVAXIN
22-07-2021,13:55:38,Dr Mehtas Hospitals,Anna Nagar,Paid,29,COVAXIN
22-07-2021,13:55:38,Dr Mehtas Hospitals,Anna Nagar,Paid,24,COVAXIN
22-07-2021,13:55:38,Billroth Hospitals,Anna Nagar,Paid,57,COVAXIN
22-07-2021,13:55:38,Billroth Hospitals,Anna Nagar,Paid,75,COVAXIN
22-07-2021,13:55:38,MGM Hospital Pvt Limited,Anna Nagar,Paid,194,COVAXIN
22-07-2021,13:55:38,MGM Hospital Pvt Limited,Anna Nagar,Paid,182,COVAXIN
22-07-2021,13:55:38,Apollo Spectra Hospita,Adyar,Paid,19,COVAXIN
22-07-2021,13:55:38,Fortis Hospitals Vadapalani,Kodambakkam,Paid,50,COVAXIN
22-07-2021,13:55:38,Fortis Hospitals Vadapalani,Kodambakkam,Paid,57,COVAXIN
22-07-2021,13:55:38,Fortis Hospitals Vadapalani,Kodambakkam,Paid,58,COVAXIN
22-07-2021,13:55:38,Vijaya Health Centre,Kodambakkam,Paid,15,COVAXIN
22-07-2021,13:55:38,Vijaya Health Centre,Kodambakkam,Paid,23,COVAXIN
22-07-2021,13:55:38,Fortis Malar Hospital,Adyar,Paid,4,COVAXIN
22-07-2021,13:55:38,Fortis Malar Hospital,Adyar,Paid,2,COVAXIN
22-07-2021,13:55:38,MINT HOSPITAL,Adyar,Paid,135,COVAXIN
22-07-2021,13:55:38,MINT HOSPITAL,Adyar,Paid,144,COVAXIN
22-07-2021,13:55:38,MINT HOSPITAL,Adyar,Paid,185,COVAXIN
22-07-2021,13:55:38,MINT HOSPITAL,Adyar,Paid,191,COVAXIN
22-07-2021,13:55:38,ISWARYA FERTILITY CENTRES,Adyar,Paid,100,COVAXIN
22-07-2021,13:55:38,ISWARYA FERTILITY CENTRES,Adyar,Paid,94,COVAXIN
22-07-2021,13:55:38,ISWARYA FERTILITY CENTRES,Adyar,Paid,93,COVAXIN
22-07-2021,13:55:38,ISWARYA FERTILITY CENTRES,Adyar,Paid,95,COVAXIN
22-07-2021,13:55:38,ISWARYA FERTILITY CENTRES,Adyar,Paid,95,COVAXIN
22-07-2021,13:55:38,ISWARYA FERTILITY CENTRES,Adyar,Paid,100,COVAXIN
22-07-2021,13:55:38,ISWARYA FERTILITY CENTRES,Adyar,Paid,86,COVAXIN
22-07-2021,13:55:38,Apollo Spectra-Alwarpet-CVXIN,Teynampet,Paid,74,COVAXIN
22-07-2021,13:55:38,APOLLO MEDICAL CENTRE -T NAGAR,Teynampet,Paid,16,COVAXIN
22-07-2021,13:55:38,APOLLO MEDICAL CENTRE -T NAGAR,Teynampet,Paid,45,COVAXIN
22-07-2021,13:55:38,APOLLO MEDICAL CENTRE -T NAGAR,Teynampet,Paid,46,COVAXIN
22-07-2021,13:55:38,Cloudnine Hospital -,Kodambakkam,Paid,90,COVAXIN
22-07-2021,13:55:38,Cloudnine Hospital -,Kodambakkam,Paid,90,COVAXIN
22-07-2021,13:55:38,Cloudnine Hospital -,Kodambakkam,Paid,79,COVAXIN
22-07-2021,13:55:38,Rainbow Childrens Medicare,Adyar,Paid,223,COVAXIN
22-07-2021,13:55:38,Rainbow Childrens Medicare,Adyar,Paid,218,COVAXIN
22-07-2021,13:55:38,Rainbow Childrens Medicare,Adyar,Paid,218,COVAXIN
22-07-2021,13:55:38,Apollo Childrens Hospital,Tondiarpet,Paid,126,COVAXIN
22-07-2021,13:55:38,Apollo Childrens Hospital,Tondiarpet,Paid,147,COVAXIN
22-07-2021,13:55:38,Apollo Mains Greams,Teynampet,Paid,66,COVAXIN
22-07-2021,13:55:38,Apollo Mains Greams,Teynampet,Paid,77,COVAXIN
22-07-2021,13:55:38,Apollo Mains Greams,Teynampet,Paid,65,COVAXIN
22-07-2021,13:55:38,Apollo Mains Greams,Teynampet,Paid,117,COVAXIN
22-07-2021,13:55:38,Kavery Hospital,Teynampet,Paid,49,COVAXIN
22-07-2021,13:56:12,Apollo Proton Hospital,Perungudi,Paid,199,COVAXIN
22-07-2021,13:56:12,Apollo Spec Hosp OMR,Perungudi,Paid,47,COVAXIN
22-07-2021,13:56:12,Apollo Medical Centre - Kpm,Sholinganallur,Paid,42,COVAXIN
22-07-2021,13:56:12,Dr Kamakshi Memorial,Perungudi,Paid,70,COVAXIN
22-07-2021,13:56:12,Dr Kamakshi Memorial,Perungudi,Paid,92,COVAXIN
22-07-2021,13:56:12,APOLLO CLINIC MADIPAKAM,Perungudi,Paid,20,COVAXIN
22-07-2021,13:56:12,APOLLO MEDICAL CENTRE-,Anna Nagar,Paid,52,COVAXIN
22-07-2021,13:56:12,APOLLO MEDICAL CENTRE-,Anna Nagar,Paid,75,COVAXIN
22-07-2021,13:56:12,VIHAA HOSPITAL,Anna Nagar,Paid,118,COVAXIN
22-07-2021,13:56:12,VIHAA HOSPITAL,Anna Nagar,Paid,119,COVAXIN
22-07-2021,13:56:12,VIHAA HOSPITAL,Anna Nagar,Paid,110,COVAXIN
22-07-2021,13:56:12,VIHAA HOSPITAL,Anna Nagar,Paid,30,COVAXIN
22-07-2021,13:56:12,Apollo Clinic Valasaravakkam,Valasaravakkam,Paid,17,COVAXIN
22-07-2021,13:56:12,Apollo Hospital Tondiarpet,Tondiarpet,Paid,88,COVAXIN
22-07-2021,13:56:12,Porur SRMC,Valasaravakkam,Paid,93,COVAXIN
22-07-2021,13:56:12,Porur SRMC,Valasaravakkam,Paid,215,COVAXIN
22-07-2021,13:56:12,Porur SRMC,Valasaravakkam,Paid,216,COVAXIN
22-07-2021,13:56:12,B M Hospitals,Alandur,Paid,117,COVAXIN
22-07-2021,13:56:12,B M Hospitals,Alandur,Paid,108,COVAXIN
22-07-2021,13:56:12,B M Hospitals,Alandur,Paid,194,COVAXIN
22-07-2021,13:56:12,B M Hospitals,Alandur,Paid,196,COVAXIN
22-07-2021,13:56:12,Apollo Clinic VELACHEY,Adyar,Paid,20,COVAXIN
22-07-2021,13:56:12,Apollo Clinic VELACHEY,Adyar,Paid,25,COVAXIN
22-07-2021,13:56:12,Apollo Fertility,Anna Nagar,Paid,78,COVAXIN
22-07-2021,13:56:12,THE MADRAS MEDICAL MISSION,Ambattur,Paid,3,COVAXIN
22-07-2021,13:56:12,THE MADRAS MEDICAL MISSION,Ambattur,Paid,3,COVAXIN
22-07-2021,13:56:12,THE MADRAS MEDICAL MISSION,Ambattur,Paid,6,COVAXIN
22-07-2021,13:56:12,Apollo Speciality Hosp,Teynampet,Paid,9,COVAXIN
22-07-2021,13:56:12,Dr Mehtas Hospitals,Anna Nagar,Paid,30,COVAXIN
22-07-2021,13:56:12,Dr Mehtas Hospitals,Anna Nagar,Paid,29,COVAXIN
22-07-2021,13:56:12,Dr Mehtas Hospitals,Anna Nagar,Paid,24,COVAXIN
22-07-2021,13:56:12,Billroth Hospitals,Anna Nagar,Paid,57,COVAXIN
22-07-2021,13:56:12,Billroth Hospitals,Anna Nagar,Paid,75,COVAXIN
22-07-2021,13:56:12,MGM Hospital Pvt Limited,Anna Nagar,Paid,194,COVAXIN
22-07-2021,13:56:12,MGM Hospital Pvt Limited,Anna Nagar,Paid,182,COVAXIN
22-07-2021,13:56:12,Apollo Spectra Hospita,Adyar,Paid,19,COVAXIN
22-07-2021,13:56:12,Fortis Hospitals Vadapalani,Kodambakkam,Paid,50,COVAXIN
22-07-2021,13:56:12,Fortis Hospitals Vadapalani,Kodambakkam,Paid,57,COVAXIN
22-07-2021,13:56:12,Fortis Hospitals Vadapalani,Kodambakkam,Paid,58,COVAXIN
22-07-2021,13:56:12,Vijaya Health Centre,Kodambakkam,Paid,15,COVAXIN
22-07-2021,13:56:12,Vijaya Health Centre,Kodambakkam,Paid,23,COVAXIN
22-07-2021,13:56:12,Fortis Malar Hospital,Adyar,Paid,4,COVAXIN
22-07-2021,13:56:12,Fortis Malar Hospital,Adyar,Paid,2,COVAXIN
22-07-2021,13:56:12,MINT HOSPITAL,Adyar,Paid,135,COVAXIN
22-07-2021,13:56:12,MINT HOSPITAL,Adyar,Paid,144,COVAXIN
22-07-2021,13:56:12,MINT HOSPITAL,Adyar,Paid,185,COVAXIN
22-07-2021,13:56:12,MINT HOSPITAL,Adyar,Paid,191,COVAXIN
22-07-2021,13:56:12,ISWARYA FERTILITY CENTRES,Adyar,Paid,100,COVAXIN
22-07-2021,13:56:12,ISWARYA FERTILITY CENTRES,Adyar,Paid,94,COVAXIN
22-07-2021,13:56:12,ISWARYA FERTILITY CENTRES,Adyar,Paid,93,COVAXIN
22-07-2021,13:56:12,ISWARYA FERTILITY CENTRES,Adyar,Paid,95,COVAXIN
22-07-2021,13:56:12,ISWARYA FERTILITY CENTRES,Adyar,Paid,95,COVAXIN
22-07-2021,13:56:12,ISWARYA FERTILITY CENTRES,Adyar,Paid,100,COVAXIN
22-07-2021,13:56:12,ISWARYA FERTILITY CENTRES,Adyar,Paid,86,COVAXIN
22-07-2021,13:56:12,Apollo Spectra-Alwarpet-CVXIN,Teynampet,Paid,74,COVAXIN
22-07-2021,13:56:12,APOLLO MEDICAL CENTRE -T NAGAR,Teynampet,Paid,16,COVAXIN
22-07-2021,13:56:12,APOLLO MEDICAL CENTRE -T NAGAR,Teynampet,Paid,45,COVAXIN
22-07-2021,13:56:12,APOLLO MEDICAL CENTRE -T NAGAR,Teynampet,Paid,46,COVAXIN
22-07-2021,13:56:12,Cloudnine Hospital -,Kodambakkam,Paid,90,COVAXIN
22-07-2021,13:56:12,Cloudnine Hospital -,Kodambakkam,Paid,90,COVAXIN
22-07-2021,13:56:12,Cloudnine Hospital -,Kodambakkam,Paid,79,COVAXIN
22-07-2021,13:56:12,Rainbow Childrens Medicare,Adyar,Paid,223,COVAXIN
22-07-2021,13:56:12,Rainbow Childrens Medicare,Adyar,Paid,218,COVAXIN
22-07-2021,13:56:12,Rainbow Childrens Medicare,Adyar,Paid,218,COVAXIN
22-07-2021,13:56:12,Apollo Childrens Hospital,Tondiarpet,Paid,126,COVAXIN
22-07-2021,13:56:12,Apollo Childrens Hospital,Tondiarpet,Paid,147,COVAXIN
22-07-2021,13:56:12,Apollo Mains Greams,Teynampet,Paid,66,COVAXIN
22-07-2021,13:56:12,Apollo Mains Greams,Teynampet,Paid,77,COVAXIN
22-07-2021,13:56:12,Apollo Mains Greams,Teynampet,Paid,65,COVAXIN
22-07-2021,13:56:12,Apollo Mains Greams,Teynampet,Paid,117,COVAXIN
22-07-2021,13:56:12,Kavery Hospital,Teynampet,Paid,49,COVAXIN
22-07-2021,14:02:47,Apollo Proton Hospital,Perungudi,Paid,199,COVAXIN
22-07-2021,14:02:47,Apollo Spec Hosp OMR,Perungudi,Paid,47,COVAXIN
22-07-2021,14:02:47,Apollo Medical Centre - Kpm,Sholinganallur,Paid,42,COVAXIN
22-07-2021,14:02:47,Dr Kamakshi Memorial,Perungudi,Paid,70,COVAXIN
22-07-2021,14:02:47,Dr Kamakshi Memorial,Perungudi,Paid,92,COVAXIN
22-07-2021,14:02:47,APOLLO CLINIC MADIPAKAM,Perungudi,Paid,20,COVAXIN
22-07-2021,14:02:47,APOLLO MEDICAL CENTRE-,Anna Nagar,Paid,52,COVAXIN
22-07-2021,14:02:47,APOLLO MEDICAL CENTRE-,Anna Nagar,Paid,74,COVAXIN
22-07-2021,14:02:47,VIHAA HOSPITAL,Anna Nagar,Paid,118,COVAXIN
22-07-2021,14:02:47,VIHAA HOSPITAL,Anna Nagar,Paid,119,COVAXIN
22-07-2021,14:02:47,VIHAA HOSPITAL,Anna Nagar,Paid,110,COVAXIN
22-07-2021,14:02:47,VIHAA HOSPITAL,Anna Nagar,Paid,29,COVAXIN
22-07-2021,14:02:47,Apollo Clinic Valasaravakkam,Valasaravakkam,Paid,17,COVAXIN
22-07-2021,14:02:47,Apollo Hospital Tondiarpet,Tondiarpet,Paid,88,COVAXIN
22-07-2021,14:02:47,Porur SRMC,Valasaravakkam,Paid,94,COVAXIN
22-07-2021,14:02:47,Porur SRMC,Valasaravakkam,Paid,215,COVAXIN
22-07-2021,14:02:47,Porur SRMC,Valasaravakkam,Paid,216,COVAXIN
22-07-2021,14:02:47,B M Hospitals,Alandur,Paid,117,COVAXIN
22-07-2021,14:02:47,B M Hospitals,Alandur,Paid,107,COVAXIN
22-07-2021,14:02:47,B M Hospitals,Alandur,Paid,193,COVAXIN
22-07-2021,14:02:47,B M Hospitals,Alandur,Paid,196,COVAXIN
22-07-2021,14:02:47,Apollo Clinic VELACHEY,Adyar,Paid,20,COVAXIN
22-07-2021,14:02:47,Apollo Clinic VELACHEY,Adyar,Paid,22,COVAXIN
22-07-2021,14:02:47,Apollo Fertility,Anna Nagar,Paid,78,COVAXIN
22-07-2021,14:02:47,THE MADRAS MEDICAL MISSION,Ambattur,Paid,3,COVAXIN
22-07-2021,14:02:47,THE MADRAS MEDICAL MISSION,Ambattur,Paid,3,COVAXIN
22-07-2021,14:02:47,THE MADRAS MEDICAL MISSION,Ambattur,Paid,6,COVAXIN
22-07-2021,14:02:47,Apollo Speciality Hosp,Teynampet,Paid,9,COVAXIN
22-07-2021,14:02:47,Dr Mehtas Hospitals,Anna Nagar,Paid,30,COVAXIN
22-07-2021,14:02:47,Dr Mehtas Hospitals,Anna Nagar,Paid,29,COVAXIN
22-07-2021,14:02:47,Dr Mehtas Hospitals,Anna Nagar,Paid,24,COVAXIN
22-07-2021,14:02:47,Billroth Hospitals,Anna Nagar,Paid,57,COVAXIN
22-07-2021,14:02:47,Billroth Hospitals,Anna Nagar,Paid,74,COVAXIN
22-07-2021,14:02:47,MGM Hospital Pvt Limited,Anna Nagar,Paid,192,COVAXIN
22-07-2021,14:02:47,MGM Hospital Pvt Limited,Anna Nagar,Paid,180,COVAXIN
22-07-2021,14:02:47,Apollo Spectra Hospita,Adyar,Paid,19,COVAXIN
22-07-2021,14:02:47,Fortis Hospitals Vadapalani,Kodambakkam,Paid,50,COVAXIN
22-07-2021,14:02:47,Fortis Hospitals Vadapalani,Kodambakkam,Paid,57,COVAXIN
22-07-2021,14:02:47,Fortis Hospitals Vadapalani,Kodambakkam,Paid,58,COVAXIN
22-07-2021,14:02:47,Vijaya Health Centre,Kodambakkam,Paid,15,COVAXIN
22-07-2021,14:02:47,Vijaya Health Centre,Kodambakkam,Paid,23,COVAXIN
22-07-2021,14:02:47,Fortis Malar Hospital,Adyar,Paid,4,COVAXIN
22-07-2021,14:02:47,Fortis Malar Hospital,Adyar,Paid,2,COVAXIN
22-07-2021,14:02:47,MINT HOSPITAL,Adyar,Paid,135,COVAXIN
22-07-2021,14:02:47,MINT HOSPITAL,Adyar,Paid,144,COVAXIN
22-07-2021,14:02:47,MINT HOSPITAL,Adyar,Paid,185,COVAXIN
22-07-2021,14:02:47,MINT HOSPITAL,Adyar,Paid,191,COVAXIN
22-07-2021,14:02:47,ISWARYA FERTILITY CENTRES,Adyar,Paid,100,COVAXIN
22-07-2021,14:02:47,ISWARYA FERTILITY CENTRES,Adyar,Paid,94,COVAXIN
22-07-2021,14:02:47,ISWARYA FERTILITY CENTRES,Adyar,Paid,93,COVAXIN
22-07-2021,14:02:47,ISWARYA FERTILITY CENTRES,Adyar,Paid,95,COVAXIN
22-07-2021,14:02:47,ISWARYA FERTILITY CENTRES,Adyar,Paid,95,COVAXIN
22-07-2021,14:02:47,ISWARYA FERTILITY CENTRES,Adyar,Paid,100,COVAXIN
22-07-2021,14:02:47,ISWARYA FERTILITY CENTRES,Adyar,Paid,86,COVAXIN
22-07-2021,14:02:47,Apollo Spectra-Alwarpet-CVXIN,Teynampet,Paid,74,COVAXIN
22-07-2021,14:02:47,APOLLO MEDICAL CENTRE -T NAGAR,Teynampet,Paid,16,COVAXIN
22-07-2021,14:02:47,APOLLO MEDICAL CENTRE -T NAGAR,Teynampet,Paid,45,COVAXIN
22-07-2021,14:02:47,APOLLO MEDICAL CENTRE -T NAGAR,Teynampet,Paid,46,COVAXIN
22-07-2021,14:02:47,Cloudnine Hospital -,Kodambakkam,Paid,90,COVAXIN
22-07-2021,14:02:47,Cloudnine Hospital -,Kodambakkam,Paid,90,COVAXIN
22-07-2021,14:02:47,Cloudnine Hospital -,Kodambakkam,Paid,79,COVAXIN
22-07-2021,14:02:47,Rainbow Childrens Medicare,Adyar,Paid,223,COVAXIN
22-07-2021,14:02:47,Rainbow Childrens Medicare,Adyar,Paid,219,COVAXIN
22-07-2021,14:02:47,Rainbow Childrens Medicare,Adyar,Paid,218,COVAXIN
22-07-2021,14:02:47,Apollo Childrens Hospital,Tondiarpet,Paid,125,COVAXIN
22-07-2021,14:02:47,Apollo Childrens Hospital,Tondiarpet,Paid,147,COVAXIN
22-07-2021,14:02:47,Apollo Mains Greams,Teynampet,Paid,66,COVAXIN
22-07-2021,14:02:47,Apollo Mains Greams,Teynampet,Paid,77,COVAXIN
22-07-2021,14:02:47,Apollo Mains Greams,Teynampet,Paid,65,COVAXIN
22-07-2021,14:02:47,Apollo Mains Greams,Teynampet,Paid,117,COVAXIN
22-07-2021,14:02:47,Kavery Hospital,Teynampet,Paid,49,COVAXIN
22-07-2021,14:02:55,Apollo Proton Hospital,Perungudi,Paid,199,COVAXIN
22-07-2021,14:02:55,Apollo Spec Hosp OMR,Perungudi,Paid,47,COVAXIN
22-07-2021,14:02:55,Apollo Medical Centre - Kpm,Sholinganallur,Paid,42,COVAXIN
22-07-2021,14:02:55,Dr Kamakshi Memorial,Perungudi,Paid,70,COVAXIN
22-07-2021,14:02:55,Dr Kamakshi Memorial,Perungudi,Paid,92,COVAXIN
22-07-2021,14:02:55,APOLLO CLINIC MADIPAKAM,Perungudi,Paid,20,COVAXIN
22-07-2021,14:02:55,APOLLO MEDICAL CENTRE-,Anna Nagar,Paid,52,COVAXIN
22-07-2021,14:02:55,APOLLO MEDICAL CENTRE-,Anna Nagar,Paid,74,COVAXIN
22-07-2021,14:02:55,VIHAA HOSPITAL,Anna Nagar,Paid,118,COVAXIN
22-07-2021,14:02:55,VIHAA HOSPITAL,Anna Nagar,Paid,119,COVAXIN
22-07-2021,14:02:55,VIHAA HOSPITAL,Anna Nagar,Paid,110,COVAXIN
22-07-2021,14:02:55,VIHAA HOSPITAL,Anna Nagar,Paid,29,COVAXIN
22-07-2021,14:02:55,Apollo Clinic Valasaravakkam,Valasaravakkam,Paid,17,COVAXIN
22-07-2021,14:02:55,Apollo Hospital Tondiarpet,Tondiarpet,Paid,88,COVAXIN
22-07-2021,14:02:55,Porur SRMC,Valasaravakkam,Paid,94,COVAXIN
22-07-2021,14:02:55,Porur SRMC,Valasaravakkam,Paid,215,COVAXIN
22-07-2021,14:02:55,Porur SRMC,Valasaravakkam,Paid,216,COVAXIN
22-07-2021,14:02:55,B M Hospitals,Alandur,Paid,117,COVAXIN
22-07-2021,14:02:55,B M Hospitals,Alandur,Paid,107,COVAXIN
22-07-2021,14:02:55,B M Hospitals,Alandur,Paid,193,COVAXIN
22-07-2021,14:02:55,B M Hospitals,Alandur,Paid,196,COVAXIN
22-07-2021,14:02:55,Apollo Clinic VELACHEY,Adyar,Paid,20,COVAXIN
22-07-2021,14:02:55,Apollo Clinic VELACHEY,Adyar,Paid,22,COVAXIN
22-07-2021,14:02:55,Apollo Fertility,Anna Nagar,Paid,78,COVAXIN
22-07-2021,14:02:55,THE MADRAS MEDICAL MISSION,Ambattur,Paid,3,COVAXIN
22-07-2021,14:02:55,THE MADRAS MEDICAL MISSION,Ambattur,Paid,3,COVAXIN
22-07-2021,14:02:55,THE MADRAS MEDICAL MISSION,Ambattur,Paid,6,COVAXIN
22-07-2021,14:02:55,Apollo Speciality Hosp,Teynampet,Paid,9,COVAXIN
22-07-2021,14:02:55,Dr Mehtas Hospitals,Anna Nagar,Paid,30,COVAXIN
22-07-2021,14:02:55,Dr Mehtas Hospitals,Anna Nagar,Paid,29,COVAXIN
22-07-2021,14:02:55,Dr Mehtas Hospitals,Anna Nagar,Paid,24,COVAXIN
22-07-2021,14:02:55,Billroth Hospitals,Anna Nagar,Paid,57,COVAXIN
22-07-2021,14:02:55,Billroth Hospitals,Anna Nagar,Paid,74,COVAXIN
22-07-2021,14:02:55,MGM Hospital Pvt Limited,Anna Nagar,Paid,192,COVAXIN
22-07-2021,14:02:55,MGM Hospital Pvt Limited,Anna Nagar,Paid,180,COVAXIN
22-07-2021,14:02:55,Apollo Spectra Hospita,Adyar,Paid,19,COVAXIN
22-07-2021,14:02:55,Fortis Hospitals Vadapalani,Kodambakkam,Paid,50,COVAXIN
22-07-2021,14:02:55,Fortis Hospitals Vadapalani,Kodambakkam,Paid,57,COVAXIN
22-07-2021,14:02:55,Fortis Hospitals Vadapalani,Kodambakkam,Paid,58,COVAXIN
22-07-2021,14:02:55,Vijaya Health Centre,Kodambakkam,Paid,15,COVAXIN
22-07-2021,14:02:55,Vijaya Health Centre,Kodambakkam,Paid,23,COVAXIN
22-07-2021,14:02:55,Fortis Malar Hospital,Adyar,Paid,4,COVAXIN
22-07-2021,14:02:55,Fortis Malar Hospital,Adyar,Paid,2,COVAXIN
22-07-2021,14:02:55,MINT HOSPITAL,Adyar,Paid,135,COVAXIN
22-07-2021,14:02:55,MINT HOSPITAL,Adyar,Paid,144,COVAXIN
22-07-2021,14:02:55,MINT HOSPITAL,Adyar,Paid,185,COVAXIN
22-07-2021,14:02:55,MINT HOSPITAL,Adyar,Paid,191,COVAXIN
22-07-2021,14:02:55,ISWARYA FERTILITY CENTRES,Adyar,Paid,100,COVAXIN
22-07-2021,14:02:55,ISWARYA FERTILITY CENTRES,Adyar,Paid,94,COVAXIN
22-07-2021,14:02:55,ISWARYA FERTILITY CENTRES,Adyar,Paid,93,COVAXIN
22-07-2021,14:02:55,ISWARYA FERTILITY CENTRES,Adyar,Paid,95,COVAXIN
22-07-2021,14:02:55,ISWARYA FERTILITY CENTRES,Adyar,Paid,95,COVAXIN
22-07-2021,14:02:55,ISWARYA FERTILITY CENTRES,Adyar,Paid,100,COVAXIN
22-07-2021,14:02:55,ISWARYA FERTILITY CENTRES,Adyar,Paid,86,COVAXIN
22-07-2021,14:02:55,Apollo Spectra-Alwarpet-CVXIN,Teynampet,Paid,74,COVAXIN
22-07-2021,14:02:55,APOLLO MEDICAL CENTRE -T NAGAR,Teynampet,Paid,16,COVAXIN
22-07-2021,14:02:55,APOLLO MEDICAL CENTRE -T NAGAR,Teynampet,Paid,45,COVAXIN
22-07-2021,14:02:55,APOLLO MEDICAL CENTRE -T NAGAR,Teynampet,Paid,46,COVAXIN
22-07-2021,14:02:55,Cloudnine Hospital -,Kodambakkam,Paid,90,COVAXIN
22-07-2021,14:02:55,Cloudnine Hospital -,Kodambakkam,Paid,90,COVAXIN
22-07-2021,14:02:55,Cloudnine Hospital -,Kodambakkam,Paid,79,COVAXIN
22-07-2021,14:02:55,Rainbow Childrens Medicare,Adyar,Paid,223,COVAXIN
22-07-2021,14:02:55,Rainbow Childrens Medicare,Adyar,Paid,219,COVAXIN
22-07-2021,14:02:55,Rainbow Childrens Medicare,Adyar,Paid,218,COVAXIN
22-07-2021,14:02:55,Apollo Childrens Hospital,Tondiarpet,Paid,125,COVAXIN
22-07-2021,14:02:55,Apollo Childrens Hospital,Tondiarpet,Paid,147,COVAXIN
22-07-2021,14:02:55,Apollo Mains Greams,Teynampet,Paid,66,COVAXIN
22-07-2021,14:02:55,Apollo Mains Greams,Teynampet,Paid,77,COVAXIN
22-07-2021,14:02:55,Apollo Mains Greams,Teynampet,Paid,65,COVAXIN
22-07-2021,14:02:55,Apollo Mains Greams,Teynampet,Paid,117,COVAXIN
22-07-2021,14:02:55,Kavery Hospital,Teynampet,Paid,49,COVAXIN
22-07-2021,14:03:02,Apollo Proton Hospital,Perungudi,Paid,199,COVAXIN
22-07-2021,14:03:02,Apollo Spec Hosp OMR,Perungudi,Paid,47,COVAXIN
22-07-2021,14:03:02,Apollo Medical Centre - Kpm,Sholinganallur,Paid,42,COVAXIN
22-07-2021,14:03:02,Dr Kamakshi Memorial,Perungudi,Paid,70,COVAXIN
22-07-2021,14:03:02,Dr Kamakshi Memorial,Perungudi,Paid,92,COVAXIN
22-07-2021,14:03:02,APOLLO CLINIC MADIPAKAM,Perungudi,Paid,20,COVAXIN
22-07-2021,14:03:02,APOLLO MEDICAL CENTRE-,Anna Nagar,Paid,52,COVAXIN
22-07-2021,14:03:02,APOLLO MEDICAL CENTRE-,Anna Nagar,Paid,74,COVAXIN
22-07-2021,14:03:02,VIHAA HOSPITAL,Anna Nagar,Paid,118,COVAXIN
22-07-2021,14:03:02,VIHAA HOSPITAL,Anna Nagar,Paid,119,COVAXIN
22-07-2021,14:03:02,VIHAA HOSPITAL,Anna Nagar,Paid,110,COVAXIN
22-07-2021,14:03:02,VIHAA HOSPITAL,Anna Nagar,Paid,29,COVAXIN
22-07-2021,14:03:02,Apollo Clinic Valasaravakkam,Valasaravakkam,Paid,17,COVAXIN
22-07-2021,14:03:02,Apollo Hospital Tondiarpet,Tondiarpet,Paid,88,COVAXIN
22-07-2021,14:03:02,Porur SRMC,Valasaravakkam,Paid,94,COVAXIN
22-07-2021,14:03:02,Porur SRMC,Valasaravakkam,Paid,215,COVAXIN
22-07-2021,14:03:02,Porur SRMC,Valasaravakkam,Paid,216,COVAXIN
22-07-2021,14:03:02,B M Hospitals,Alandur,Paid,117,COVAXIN
22-07-2021,14:03:02,B M Hospitals,Alandur,Paid,107,COVAXIN
22-07-2021,14:03:02,B M Hospitals,Alandur,Paid,193,COVAXIN
22-07-2021,14:03:02,B M Hospitals,Alandur,Paid,196,COVAXIN
22-07-2021,14:03:02,Apollo Clinic VELACHEY,Adyar,Paid,20,COVAXIN
22-07-2021,14:03:02,Apollo Clinic VELACHEY,Adyar,Paid,22,COVAXIN
22-07-2021,14:03:02,Apollo Fertility,Anna Nagar,Paid,78,COVAXIN
22-07-2021,14:03:02,THE MADRAS MEDICAL MISSION,Ambattur,Paid,3,COVAXIN
22-07-2021,14:03:02,THE MADRAS MEDICAL MISSION,Ambattur,Paid,3,COVAXIN
22-07-2021,14:03:02,THE MADRAS MEDICAL MISSION,Ambattur,Paid,6,COVAXIN
22-07-2021,14:03:02,Apollo Speciality Hosp,Teynampet,Paid,9,COVAXIN
22-07-2021,14:03:02,Dr Mehtas Hospitals,Anna Nagar,Paid,30,COVAXIN
22-07-2021,14:03:02,Dr Mehtas Hospitals,Anna Nagar,Paid,29,COVAXIN
